Component Name;Application;Category;Type;Database;LCI-ID;Lambda;R-Value;U-Value;Functional Unit;Material;Waste Category;Landfill;Incineration;Reuse;Recycling;Sorted on Building Site
Blanket | Flax (170 mm) | For between Dutch trusses | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1684;0.038;4.47;;sqm;Flax;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Blanket | Flax (175 mm) | For between rafters | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1685;0.038;4.61;;sqm;Flax;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Blanket | Glass wool (170 mm) | For between Dutch trusses | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS711;0.036;4.72;;sqm;Glass wool;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Blanket | Glass wool (100 mm) | For between purlins | Friction fitted | Including extra nailed battens;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1727;0.042;2.38;;sqm;Glass wool;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Blanket | Glass wool (100 mm) | For between purlins | Friction fitted | Including extra nailed battens;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1727;0.042;2.38;;sqm;Softwood battens;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
Blanket | Glass wool (100 mm) | For between purlins | Friction fitted | Including extra nailed battens;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1727;0.042;2.38;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
Blanket | Glass wool (175 mm) | For between rafters | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS702;0.036;4.86;;sqm;Glass wool;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Blanket | Glass wool (240 mm) | For between TJI beams | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1392;0.036;6.67;;sqm;Glass wool;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Blanket | Sheep wool (170 mm) | For between Dutch trusses | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS714;0.04;4.25;;sqm;Sheep wool;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Blanket | Sheep wool (175 mm) | For between rafters | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS707;0.04;4.38;;sqm;Sheep wool;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Blanket | Sheep wool (300 mm) | For between TJI beams | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1393;0.04;7.5;;sqm;Sheep wool;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Blanket | Stone wool (170 mm) | For between Dutch trusses | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS708;0.036;4.72;;sqm;Stone wool;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Blanket | Stone wool (100 mm) | For between purlins | Friction fitted | Including extra nailed battens;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS698;0.042;2.38;;sqm;Stone wool;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Blanket | Stone wool (100 mm) | For between purlins | Friction fitted | Including extra nailed battens;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS698;0.042;2.38;;sqm;Softwood battens;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
Blanket | Stone wool (100 mm) | For between purlins | Friction fitted | Including extra nailed battens;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS698;0.042;2.38;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
Blanket | Stone wool (175 mm) | For between rafters | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS700;0.036;4.86;;sqm;Stone wool;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Blanket | Stone wool (300 mm) | For between TJI beams | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1390;0.036;8.33;;sqm;Stone wool;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Blanket | Wood wool (170 mm) | For between Dutch trusses | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS712;0.04;4.25;;sqm;Wood wool;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Blanket | Wood wool (175 mm) | For between rafters | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS705;0.04;4.38;;sqm;Wood wool;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Blanket | Wood wool (240 mm) | For between TJI beams | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1395;0.04;6;;sqm;Wood wool;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | Cellulose (175 mm) | For between rafters | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1270;0.04;4.38;;sqm;Cellulose semi-rigid board;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | Hemp (170 mm) | For between Dutch trusses | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS713;0.04;4.25;;sqm;Hemp;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | Hemp (175 mm) | For between rafters | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS703;0.04;4.38;;sqm;Hemp;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | Hemp (240 mm) | For between TJI beams | Friction fitted;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1394;0.04;6;;sqm;Hemp;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Flakes | Cellulose (172 mm) | For between Dutch trusses | Blown on site;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS710;0.04;4.3;;sqm;Cellulose flakes;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Flakes | Cellulose (100 mm) | For between purlins | Blown on site | Including extra nailed battens;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1728;0.0457;2.19;;sqm;Cellulose flakes;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Flakes | Cellulose (100 mm) | For between purlins | Blown on site | Including extra nailed battens;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1728;0.0457;2.19;;sqm;Softwood battens;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
Flakes | Cellulose (100 mm) | For between purlins | Blown on site | Including extra nailed battens;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1728;0.0457;2.19;;sqm;Steel nails;Metals;0.05;0.0;0.0;0.95;0.85
Flakes | Cellulose (175 mm) | For between rafters | Blown on site;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS704;0.04;4.38;;sqm;Cellulose flakes;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Flakes | Cellulose (240 mm) | For between TJI beams | Blown on site;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1388;0.04;6;;sqm;Cellulose flakes;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Granules | Recycled cork (172 mm) | For between Dutch trusses | Poured manually;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1718;0.049;3.51;;sqm;Recycled cork granules;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Granules | Recycled cork (175 mm) | For between rafters | Poured manually;Pitched roof | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS1719;0.049;3.57;;sqm;Recycled cork granules;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | Cellular glass - (bituminous) glass fibre facer (170 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS93;0.045;3.78;;sqm;Cellular glass;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Board | Cellular glass - (bituminous) glass fibre facer (170 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS93;0.045;3.78;;sqm;Glass fibre facer;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Board | Cellular glass - (bituminous) glass fibre facer (170 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS93;0.045;3.78;;sqm;Bituminous facer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | Cellular glass - (bituminous) glass fibre facer (170 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS93;0.045;3.78;;sqm;Cold bitumen primer layer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | Cellular glass - (bituminous) glass fibre facer (170 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS93;0.045;3.78;;sqm;Cold bitumen adhesive layer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | PUR - aluminium facer (90 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS89;0.024;3.75;;sqm;Polyurethane board;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | PUR - aluminium facer (90 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS89;0.024;3.75;;sqm;Aluminium facer;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | PUR - aluminium facer (90 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS89;0.024;3.75;;sqm;Polyurethane adhesive;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | PUR - aluminium facer (100 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS90;0.024;4.17;;sqm;Polyurethane board;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | PUR - aluminium facer (100 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS90;0.024;4.17;;sqm;Aluminium facer;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | PUR - aluminium facer (100 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS90;0.024;4.17;;sqm;Polyurethane adhesive;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | XPS (130 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS91;0.034;3.82;;sqm;Extruded polystyrene;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | XPS (130 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS91;0.034;3.82;;sqm;Polyurethane adhesive;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | XPS (140 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS92;0.034;4.12;;sqm;Extruded polystyrene;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | XPS (140 mm) | Glued;Retaining wall | Thermal insulation;Insulation;Generic component;Ecoinvent 3.6;WS92;0.034;4.12;;sqm;Polyurethane adhesive;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | Cellular glass (150 mm) | Glued;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS633;0.045;3.33;;sqm;Cellular glass;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Board | Cellular glass (150 mm) | Glued;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS633;0.045;3.33;;sqm;Cold bitumen primer layer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | Cellular glass (150 mm) | Glued;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS633;0.045;3.33;;sqm;Hot bitumen adhesive layer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | Cellular glass (150 mm) | Glued;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS633;0.045;3.33;;sqm;Hot bitumen top layer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | Cellular glass (180 mm) | Glued;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS634;0.045;4;;sqm;Cellular glass;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Board | Cellular glass (180 mm) | Glued;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS634;0.045;4;;sqm;Cold bitumen adhesive layer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | Cellular glass (180 mm) | Glued;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS634;0.045;4;;sqm;Hot bitumen top layer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | Cellular glass (180 mm) | Glued;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS634;0.045;4;;sqm;Hot bitumen top layer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | EPS - bituminous glass fibre facer (150 mm) | Loose laid | On roof floor (except steel roof floor) | To be ballasted;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS620;0.04;3.75;;sqm;Expanded polystyrene;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | EPS - bituminous glass fibre facer (150 mm) | Loose laid | On roof floor (except steel roof floor) | To be ballasted;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS620;0.04;3.75;;sqm;Bituminous glass fibre facer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | EPS - bituminous glass fibre facer (150 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS617;0.04;3.75;;sqm;Expanded polystyrene;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | EPS - bituminous glass fibre facer (150 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS617;0.04;3.75;;sqm;Bituminous glass fibre facer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | EPS - bituminous glass fibre facer (150 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS617;0.04;3.75;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
Board | EPS - bituminous glass fibre facer (160 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1526;0.04;4;;sqm;Expanded polystyrene;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | EPS - bituminous glass fibre facer (160 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1526;0.04;4;;sqm;Bituminous glass fibre facer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | EPS - bituminous glass fibre facer (160 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1526;0.04;4;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
Board | EPS - bituminous glass fibre facer (170 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS619;0.04;4.25;;sqm;Expanded polystyrene;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | EPS - bituminous glass fibre facer (170 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS619;0.04;4.25;;sqm;Bituminous glass fibre facer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | EPS - bituminous glass fibre facer (170 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS619;0.04;4.25;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
Board | EPS - bituminous glass fibre facer (200 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS789;0.04;5;;sqm;Expanded polystyrene;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | EPS - bituminous glass fibre facer (200 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS789;0.04;5;;sqm;Bituminous glass fibre facer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | EPS - bituminous glass fibre facer (200 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS789;0.04;5;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
Board | EPS (30 mm) | Loose laid | On roof floor (except steel roof floor) | To be ballasted;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS628;0.04;0.75;;sqm;Expanded polystyrene;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | Expanded cork (80 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1156;0.04;2;;sqm;Expanded cork;Soft flooring;0.0;0.95;0.0;0.05;0.0
Board | Expanded cork (80 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1156;0.04;2;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
Board | Expanded cork (130 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1157;0.04;3.25;;sqm;Expanded cork;Soft flooring;0.0;0.95;0.0;0.05;0.0
Board | Expanded cork (130 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1157;0.04;3.25;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
Board | Expanded cork (140 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS610;0.04;3.5;;sqm;Expanded cork;Soft flooring;0.0;0.95;0.0;0.05;0.0
Board | Expanded cork (140 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS610;0.04;3.5;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
Board | Expanded cork (160 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1158;0.04;4;;sqm;Expanded cork;Soft flooring;0.0;0.95;0.0;0.05;0.0
Board | Expanded cork (160 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1158;0.04;4;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
Board | Expanded cork (190 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1159;0.04;4.75;;sqm;Expanded cork;Soft flooring;0.0;0.95;0.0;0.05;0.0
Board | Expanded cork (190 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1159;0.04;4.75;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
Board | Expanded cork (200 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1160;0.04;5;;sqm;Expanded cork;Soft flooring;0.0;0.95;0.0;0.05;0.0
Board | Expanded cork (200 mm) | Screwed;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1160;0.04;5;;sqm;Steel screws;Metals;0.05;0.0;0.0;0.95;0.85
Board | PUR - bituminous and mineral coated glass fibre facer (100 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1274;0.024;4.17;;sqm;Polyurethane board;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (100 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1274;0.024;4.17;;sqm;Bituminous glass fibre facer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (100 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1274;0.024;4.17;;sqm;Mineral coated glass fibre facer;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (100 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1274;0.024;4.17;;sqm;Hot-applied bitumen adhesive;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (120 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1275;0.024;5;;sqm;Polyurethane board;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (120 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1275;0.024;5;;sqm;Bituminous glass fibre facer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (120 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1275;0.024;5;;sqm;Mineral coated glass fibre facer;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (120 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1275;0.024;5;;sqm;Hot-applied bitumen adhesive;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (140 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1276;0.024;5.83;;sqm;Polyurethane board;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (140 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1276;0.024;5.83;;sqm;Bituminous glass fibre facer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (140 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1276;0.024;5.83;;sqm;Mineral coated glass fibre facer;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (140 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1276;0.024;5.83;;sqm;Hot-applied bitumen adhesive;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (160 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1277;0.024;6.67;;sqm;Polyurethane board;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (160 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1277;0.024;6.67;;sqm;Bituminous glass fibre facer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (160 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1277;0.024;6.67;;sqm;Mineral coated glass fibre facer;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (160 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1277;0.024;6.67;;sqm;Hot-applied bitumen adhesive;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (180 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1803;0.024;7.5;;sqm;Polyurethane board;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (180 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1803;0.024;7.5;;sqm;Bituminous glass fibre facer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (180 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1803;0.024;7.5;;sqm;Mineral coated glass fibre facer;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (180 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1803;0.024;7.5;;sqm;Hot-applied bitumen adhesive;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (200 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1802;0.024;8.33;;sqm;Polyurethane board;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (200 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1802;0.024;8.33;;sqm;Bituminous glass fibre facer;Bitumen;0.85;0.05;0.0;0.1;0.0
Board | PUR - bituminous and mineral coated glass fibre facer (200 mm) | Partially glued | On concrete roof floor, roof plates or bituminous foil;Roof finish | Thermal insulation - horizontal surfaces;Insulation;Generic component;Ecoinvent 3.6;WS1802;0.024;8.33;;sqm;Mineral coated glass fibre facer;Mineral insulation materials;0.5;0.5;0.0;0.0;0.0
